importer,total_count,product_category_summary_sorted,product_category_actual_sorted
(주)동북푸드,6,소고기 ,"소고기(냉동,정육(뼈없는것),소고기정육/지육),소고기(냉동,건,소부산물),소고기(냉동,기타,소부산물)"
(주)엔아이컴퍼니,6,소고기 ,"소고기(냉동,정육(뼈있는것),소고기정육/지육),소고기(냉장,정육(뼈없는것),소고기정육/지육)"
(주)세원푸드시스템,6,소고기 ,"소고기(냉장,기타,소부산물),소고기(냉장,정육(뼈없는것),소고기정육/지육)"
에스제이아이앤컴퍼니 주식회사,6,소고기 ,"소고기(냉장,정육(뼈있는것),소고기정육/지육)"
(주)유신우통상,5,"과자,견과 ","과자,땅콩 또는 견과류가공품"
훙푸런쟈,5,견과 ,땅콩 또는 견과류가공품
보은에스앤씨주식회사,5,"견과 ,기타 수산물가공품","땅콩 또는 견과류가공품,기타 수산물가공품"
(주)신흥농산,5,견과 ,"캐슈(견과,건조),땅콩 또는 견과류가공품"
피에트라 pietra,5,"견과 ,과채가공품","피스타치오(견과,신선),과.채가공품"
상신코퍼레이션 유한회사,5,견과 ,땅콩 또는 견과류가공품
정가네,5,견과 ,"은행(견과,신선),아몬드(견과,건조)"
(주)장원식품,5,"마늘 ,견과 ","마늘(뿌리,냉동),땅콩 또는 견과류가공품"
마스터스,5,과.채주스,과.채주스
칠락와인,5,"과실주,과.채주스","과실주,과.채주스"
그랜드이스트와인,5,과실주,과실주
주식회사 프롬티알,5,과실주,과실주
비욘트,5,과실주,과실주
부갓스페텔코리아 주식회사,5,과실주,과실주
비아이에스상사(주),5,과실주,과실주
(주)와인토피아,5,과실주,과실주
(주)에스제이와인,5,과실주,과실주
(주)글뤼바인코리아,5,과실주,과실주
주식회사 씨더블유씨코리아,5,과실주,과실주
(주)제니알인코퍼레이션,5,과실주,과실주
주식회사비노스,5,과실주,과실주
(주)트렌유럽,5,과실주,과실주
헬로바이마켓,5,과실주,과실주
다루테,5,과실주,과실주
아미,5,과실주,과실주
주식회사 라온리쿼,5,과실주,과실주
폼페트,5,과실주,과실주
밍스그레이프(Mings Grape),5,과실주,과실주
퓨어 매직(Pure Magic),5,과실주,과실주
주식회사굿인터내셔널,5,과실주,과실주
(주)비노티풀,5,과실주,과실주
(주)진성앤푸드원,5,과자,과자
주식회사 미쉐코리아,5,"당류가공품,과자,과채가공품,잼 ","당류가공품,과자,과.채가공품,기타잼"
비즈니어코퍼레이션(주),5,과자,과자
성우트레이딩,5,과자,과자
(주)피피케이글로벌,5,과자,과자
(주)리차드홈,5,과자,과자
주식회사 대무,5,과자,과자
(주)한국발보린,5,"과자,빵류","과자,빵류"
주식회사 루트비,5,"버터 ,과자","버터,과자"
(주)다우에프엠피,5,"과채가공품,김치","과.채가공품,김치"
주식회사 인산코퍼레이션,5,과채가공품,과.채가공품
세화기업,5,과채가공품,과.채가공품
(주)정우페이트,5,과채가공품,과.채가공품
케이씨알테크 주식회사,5,과채가공품,과.채가공품
주식회사 제이제이씨인터내셔날,5,"과채가공품,분유 ","과.채가공품,혼합분유"
포더비(주),5,과채가공품,과.채가공품
(주)산마을,5,과채가공품,과.채가공품
주식회사 월드원무역,5,과채가공품,과.채가공품
프라임에이치앤비 주식회사,5,"과채가공품,농축과.채즙","과.채가공품,농축과.채즙(또는 과채분)"
정보무역,5,과채가공품,과.채가공품
(주)더존코퍼레이션,5,과채가공품,건면
주식회사 영은산업,5,과채가공품,과.채가공품
제이트레이더스,5,과채가공품,과.채가공품
매일유업(주) 청양공장,5,과채가공품,과.채가공품
더뷰티풀샵,5,"과채가공품,기타 수산물가공품","과.채가공품,기타 수산물가공품"
주식회사 올가니카,5,과채가공품,과.채가공품
(주)에렉스,5,"과채가공품,소스","과.채가공품,소스"
주명트레이딩,5,과채가공품,과.채가공품
농업회사법인 예산농산주식회사,5,과채가공품,과.채가공품
아야나인터내셔널,5,과채가공품,과.채가공품
주식회사 브루코리아,5,"보리 ,과채가공품","보리(씨앗),과.채가공품"
(주)하이켐텍,5,"건강기능식품용 추출물 ,과채가공품","마리골드꽃추출물,과.채가공품,빌베리 추출물"
(주)아시아물류,5,"과채가공품,기타 수산물가공품,소스","과.채가공품,기타 수산물가공품,건면"
(주)명성식품,5,과채가공품,과.채가공품
동남아식품,5,과채가공품,과.채가공품
세븐브로이맥주 주식회사,5,과채가공품,과.채가공품
(주)청운유통,5,과채가공품,과.채가공품
키토라푸드,5,"당류가공품,과채가공품","당류가공품,과.채가공품"
주식회사 클럽하우스,5,"소스,과채가공품","소스,과.채가공품"
대림농산,5,과채가공품,과.채가공품
(주)에프에이뱅크,5,"과채가공품,기타 수산물가공품","과.채가공품,기타 수산물가공품"
청보무역,5,"양파 ,과채가공품,당근 ,마늘 ","양파(냉동),과.채가공품,당근(뿌리,냉동),마늘(뿌리,냉동)"
주식회사에스엔제이무역,5,"기타 수산물가공품,갑오징어 ,주꾸미 ","기타 수산물가공품,갑오징어(냉동),주꾸미(냉동)"
동원수산(주)부산공장,5,기타 수산물가공품,기타 수산물가공품
주식회사 팀프레시,5,"오징어 ,돼지고기 ,기타 수산물가공품","기타 수산물가공품,오징어(냉동,지느러미),오징어(냉동,동체),돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),돼지고기(냉동,횡격막,돼지고기부산물)"
유니온,5,기타 수산물가공품,기타 수산물가공품
(주)윤앤정,5,"주꾸미 ,기타 수산물가공품","주꾸미(냉동),기타 수산물가공품"
경남수산,5,"기타 수산물가공품,주꾸미 ","기타 수산물가공품,주꾸미(냉동)"
티앤에스트레이딩,5,"기타 수산물가공품,새우 ","기타 수산물가공품,적새우(냉동,살)"
(주)참한식품,5,기타 수산물가공품,기타 수산물가공품
주식회사 에스아이씨코리아,5,"기타 수산물가공품,소스","기타 수산물가공품,소스"
대성상사,5,기타 수산물가공품,기타 수산물가공품
씨에스푸드,5,기타 수산물가공품,기타 수산물가공품
(주)파프코코리아,5,기타 수산물가공품,기타 수산물가공품
주식회사진원,5,기타 수산물가공품,기타 수산물가공품
에스엘주식회사,5,기타 수산물가공품,기타 수산물가공품
경민상사 주식회사,5,"새우 ,기타 수산물가공품","흰다리새우(냉동),기타 수산물가공품"
한로지스틱스,5,"대두 ,기타 수산물가공품,당류가공품,두류가공품","대두(씨앗,건조),기타 수산물가공품,당류가공품,두류가공품"
(주)신라유통,5,"명태 ,기타 수산물가공품","명태(건조),명태(건조,필렛(F)),기타 수산물가공품"
지에스푸드,5,"명태 ,기타 수산물가공품","명태(건조,껍질),명태(냉동,껍질),기타 수산물가공품"
(주)강남식품,5,기타 수산물가공품,기타 수산물가공품
주식회사 대련종합수산,5,"기타 수산물가공품,고등어 ,주꾸미 ","기타 수산물가공품,고등어(냉동),주꾸미(냉동)"
미도무역,5,"기타 수산물가공품,오징어 ","기타 수산물가공품,오징어(냉동,동체)"
주식회사 햇살,5,"기타 수산물가공품,오징어 ","기타 수산물가공품,오징어(냉동,동체),오징어(냉동,지느러미)"
(주)유림수산,5,"기타 수산물가공품,새우 ","기타 수산물가공품,흰다리새우(냉동,살,자숙,포장횟감)"
씨에이치컴퍼니,5,김치,김치
제이에이치트레이딩,5,당류가공품,당류가공품
주식회사 루인터내셔널,5,당류가공품,당류가공품
재단법인 아름다운가게,5,당류가공품,당류가공품
(주)한백인더스트리즈,5,"당류가공품,소스","당류가공품,소스"
주식회사 엔피엔에프,5,당류가공품,당류가공품
태영트리플,5,당류가공품,당류가공품
주식회사 크리에이터스랩,5,당류가공품,당류가공품
대단에프앤비 주식회사,5,당류가공품,당류가공품
주식회사 에이치알홀딩스,5,두류가공품,두류가공품
(주)일신웰스,5,두류가공품,두류가공품
슈퍼푸드,5,"두류가공품,밀/ 메밀, 호밀","두류가공품,밀(씨앗)"
주식회사 제이앤컴퍼니,5,두류가공품,두류가공품
몽고식품주식회사,5,두류가공품,두류가공품
학빈통상,5,"두류가공품,빵류","두류가공품,빵류"
스포츠바이오텍,5,두류가공품,두류가공품
(주)동아식품,5,두류가공품,두류가공품
제이앤티(J&T),5,"두류가공품,소스","두류가공품,소스"
(주)미르인터내셔날,5,"두류가공품,분유 ","두류가공품,혼합분유"
정우통상(주),5,"치즈 ,두류가공품","자연치즈,두류가공품"
주식회사 재정컴퍼니,5,두류가공품,두류가공품
(주)제이케이콥,5,두류가공품,두류가공품
진해물산,5,"빵류,만두 ,소고기 ","빵류,만두피,소고기(냉동,장,소부산물)"
에스에이코리아(주),5,맥주,맥주
(주)동아인터내셔널트레이딩,5,맥주,맥주
주식회사지에이치인터내셔널,5,맥주,맥주
강신산업(주),5,밀가루 ,밀가루
(주)몬즈컴퍼니,5,"초콜릿 ,버터 ","초콜릿,버터"
삼우무역 주식회사,5,"빵류,오징어 ","빵류,오징어(냉동)"
넷푸드,5,"치즈 ,빵류","자연치즈,빵류"
메카솔트,5,소금 ,기타소금
한국펩시콜라(주),5,소금 ,정제소금
주)인카이로스,5,소금 ,기타소금
뿔체,5,소스,소스
주식회사 원가애플랫폼,5,소스,소스
(주)안주,5,소스,생면
주식회사 디엘무역,5,소스,소스
주식회사 유아이에프앤비,5,소스,소스
(주)우진트레이딩,5,소스,소스
원픽스페인,5,"소스,잼 ","소스,잼"
(주)탁인터내셔널,5,소스,소스
본 이딸리아,5,소스,소스
주식회사 삼조에스피피,5,"아이스크림 ,식물성크림/ 유크림 ,초콜릿 ","아이스크림믹스,식물성크림,준초콜릿"
장성글로벌,5,올리브유,올리브유
블루베스트 코리아,5,올리브유,올리브유
(주)비앤비코리아,5,"정제/가공을거쳐야하는식품원료,올리브유","정제,가공을거쳐야하는식품원료,올리브유"
주식회사 프리메사,5,올리브유,올리브유
엠케이신(MKSHIN),5,올리브유,올리브유
(주)성진코아,5,올리브유,올리브유
나우푸드,5,"초콜릿 ,올리브유","밀크초콜릿,올리브유,초콜릿"
이안상회,5,올리브유,올리브유
세건테크(주),5,올리브유,올리브유
주식회사 일디오,5,원두 ,"커피원두(씨앗,건조)"
콤파스 커피 로스터스,5,원두 ,"커피원두(씨앗,건조)"
창현인터내셔널,5,원두 ,"커피원두(씨앗,건조)"
지비엠네트웍스코리아 주식회사,5,원두 ,"커피원두(씨앗,건조)"
(주)카페베네,5,원두 ,"커피원두(씨앗,건조)"
에스엔케이,5,원두 ,"커피원두(씨앗,건조)"
주식회사커피시스,5,원두 ,"커피원두(씨앗,건조)"
커피미업,5,원두 ,"커피원두(씨앗,건조)"
주식회사 카페몰리,5,원두 ,"커피원두(씨앗,건조)"
(주)세린,5,원두 ,"커피원두(씨앗,건조)"
에스피프레시 주식회사,5,"포도 ,원두 ","포도(열매,신선),커피원두(씨앗,건조)"
앤트인터내셔널,5,위스키,위스키
주식회사 스프링코리아,5,위스키,위스키
주식회사 노다랩,5,잼 ,잼
아웃라이어스앤코,5,잼 ,잼
(주)솔트원,5,정제/가공을거쳐야하는식품원료,"정제,가공을거쳐야하는식품원료"
시라 이스트(SIRA EAST),5,초콜릿 ,초콜릿가공품
미담누리 주식회사,5,치즈 ,"자연치즈,가공치즈"
코스맥스비티아이(주),5,"건강기능식품용 추출물 ,건강기능식품용 유지 ","녹차추출물,EPA 및 DHA 함유 유지"
(주)렉스팜,5,"영양소/기능성복합제품,건강기능식품용 유지 ,건강기능식품용 추출물 ","영양소,기능성복합제품"
(주)바이오가이아,5,"영양소/기능성복합제품,건강기능식품용 유지 ","영양소,기능성복합제품"
(주)판디아메디텍,5,"건강기능식품용 추출물 ,건강기능식품용 유지 ,복합영양소제품,영양소/기능성복합제품","영양소,기능성복합제품,프로폴리스추출물,복합영양소제품"
(주)오엔팜,5,"영양소/기능성복합제품,건강기능식품용 유지 ","영양소,기능성복합제품"
(주)잇라이프,5,"건강기능식품용 유지 ,건강기능식품용 추출물 ,영양소/기능성복합제품","영양소,기능성복합제품,감마리놀렌산 함유 유지,EPA 및 DHA 함유 유지,프로폴리스추출물"
에스씨엘 코리아 ,5,"건강기능식품용 유지 ,건강기능식품용 추출물 ,영양소/기능성복합제품","EPA 및 DHA 함유 유지,영양소,기능성복합제품"
서울프로폴리스(주),5,건강기능식품용 추출물 ,프로폴리스추출물
(주)도브로,5,건강기능식품용 추출물 ,밀크씨슬(카르두스 마리아누스) 추출물
(주)쏠투메디,5,"건강기능식품용 추출물 ,영양소/기능성복합제품,복합영양소제품","영양소,기능성복합제품,복합영양소제품"
뉴와이즈코리아,5,"건강기능식품용 추출물 ,엠에스엠,영양소/기능성복합제품","프로폴리스추출물,영양소,기능성복합제품,엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)"
고려은단(주),5,건강기능식품용 추출물 ,루테인지아잔틴복합추출물(제2019-16호)
(주)학림바이오,5,복합영양소제품,복합영양소제품
엔오에스월드,5,엠에스엠,"엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)"
(주)지텍디피엠,5,엠에스엠,"엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)"
제이에이치트레이드(주),5,"시금치 ,고추 ","시금치(잎,줄기,냉동),고추(열매,냉동)"
한성 글로벌,5,고추 ,"고추(열매,냉동)"
(주)글로벌선푸드,5,고추 ,"고추(열매,냉동)"
주식회사 자연실업,5,"마늘 ,고추 ,양파 ","마늘(뿌리,냉동),고추(열매,냉동),양파(신선)"
태양농산,5,고추 ,"고추(열매,냉동)"
하오푸드,5,고추 ,"고추(열매,냉동)"
(주)해성푸드원 서울지점,5,고추 ,"고추(열매,냉동)"
농업회사법인 주식회사 해와달식품,5,고추 ,"고추(열매,냉동)"
원광무역,5,고추 ,"고추(열매,냉동)"
치우무역,5,"마늘 ,고추 ","마늘(뿌리,냉동),고추(열매,냉동)"
농업회사법인(주)산애들,5,대두 ,"대두(씨앗,건조)"
황금두부,5,대두 ,"대두(씨앗,건조)"
해초식품,5,대두 ,"대두(씨앗,건조)"
(주)에이치비솔루션,5,마늘 ,"마늘(뿌리,냉동),마늘(뿌리,신선)"
주식회사 신수코리아,5,마늘 ,"마늘(뿌리,신선)"
(주)소양강무역,5,"마늘 ,양파 ","마늘(뿌리,냉동),양파(건조)"
주식회사 피케이글로벌,5,마늘 ,"마늘(뿌리,신선)"
태정,5,마늘 ,"마늘(뿌리,신선)"
주식회사 두동,5,마늘 ,"마늘(뿌리,냉동)"
은호무역,5,"콩 ,밀/ 메밀, 호밀","강낭콩(씨앗,건조),밀(씨앗)"
주식회사 대한농산,5,"밀/ 메밀, 호밀",밀(씨앗)
주식회사 단디브루,5,"밀/ 메밀, 호밀,보리 ","밀(씨앗),보리(씨앗)"
(주)비씨티,5,"보리 ,밀/ 메밀, 호밀","보리(씨앗),호밀(씨앗)"
주식회사 스윗로드,5,바나나 ,"바나나(열매,신선)"
주식회사 월드마켓,5,"바나나 ,포도 ","바나나(열매,신선),포도(열매,신선)"
(주)에이치와이바이오,5,보리 ,보리(씨앗)
주식회사월드무역,5,보리 ,보리(씨앗)
(주)영상무역,5,보리 ,보리(씨앗)
맥심(주),5,양파 ,양파(신선)
에스와이팜,5,양파 ,양파(신선)
유한회사 신라무역,5,양파 ,양파(신선)
주식회사 거성무역,5,참깨 ,"참깨(씨앗,건조)"
신화씨앤지주식회사,5,참깨 ,"참깨(씨앗,건조)"
(주)기범농산,5,참깨 ,"참깨(씨앗,건조)"
(주)주성엔에프,5,참깨 ,"참깨(씨앗,건조)"
(주)참고을,5,참깨 ,"참깨(씨앗,건조)"
주식회사 이조원종합상사,5,포도 ,"포도(열매,신선)"
주식회사 엠제이더블유,5,포도 ,"포도(열매,신선)"
(주)천관,5,갑오징어 ,갑오징어(냉동)
청조 트레이딩,5,"주꾸미 ,갑오징어 ","주꾸미(냉동),갑오징어(냉동)"
와이제이수산(주),5,고등어 ,고등어(냉동)
주식회사 에스디씨푸드,5,"고등어 ,오징어 ","고등어(냉동),오징어(냉동)"
태암통상(주),5,고등어 ,고등어(냉동)
주식회사 한울씨푸드,5,고등어 ,고등어(냉동)
(주)이천사물산,5,명태 ,명태(냉동)
주식회사 수엔터프라이즈,5,명태 ,"명태(냉동,창난),명태알(냉동,알)"
메리솔루션무역,5,명태 ,"명태(건조,껍질)"
(주)에스아이글로컬,5,명태 ,"명태(냉동),명태알(냉동,알)"
비엠 인터내셔날(B.M INT),5,명태 ,"명태(냉동,곤이)"
(주)해원종합상사,5,"오징어 ,명태 ","오징어(냉동),명태알(냉동,알),오징어(냉동,지느러미),오징어(냉동,동체)"
주식회사 케이에스씨푸드,5,명태 ,"명태(냉동,곤이),명태(냉동,창난)"
주식회사퍼시픽하베스트,5,명태 ,"명태(냉동,곤이),명태(냉동,필렛(F))"
(주)해원씨푸드,5,"명태 ,오징어 ","명태(냉장),오징어(냉동)"
건양무역,5,명태 ,명태(냉장)
남영식품,5,명태 ,"명태(건조),명태(건조,껍질)"
농업회사법인 강남(주),5,새우 ,새우(건조)
제이에스푸드(JS FOOD),5,새우 ,흰다리새우(냉동)
우진통상,5,새우 ,새우(건조)
에스엠마린수산,5,새우 ,"적새우(냉동,살)"
(주)선태동굴식품,5,새우 ,젓새우(염장)
대경물산(주),5,새우 ,젓새우(염장)
(주)썬월드,5,새우 ,"닭새우속,Panulirus cygnus(활)"
주식회사 오션프레쉬,5,새우 ,"닭새우속,Panulirus cygnus(활),닭새우(활)"
제이제이 유통,5,새우 ,네점발빨간새우(활)
(주)위드벨,5,오징어 ,"오징어(냉동,동체)"
삼손씨푸드,5,오징어 ,"오징어(냉동,동체)"
제일에스엘산업(주),5,오징어 ,"오징어(냉동),오징어(냉동,동체)"
오션글로벌,5,오징어 ,"오징어(냉동,지느러미)"
이가식품,5,오징어 ,"오징어(냉동,다리),오징어(냉동,지느러미)"
주식회사 위너인터내셔널,5,오징어 ,"오징어(냉동,지느러미),오징어(냉동,동체)"
(주)거보,5,"주꾸미 ,오징어 ","주꾸미(냉동),오징어(냉동,동체)"
주식회사뉴본,5,주꾸미 ,주꾸미(냉동)
(주)에이치에스푸드,5,주꾸미 ,주꾸미(냉동)
(주)진흥실업,5,주꾸미 ,주꾸미(냉동)
(주)부경에프앤비,5,주꾸미 ,주꾸미(냉동)
신화수산,5,주꾸미 ,주꾸미(냉동)
주식회사 에스제이씨푸드,5,주꾸미 ,주꾸미(냉동)
주식회사 대홍,5,닭고기 ,"닭고기(냉동,다리,닭고기정육/지육),닭고기(냉동,날개,닭고기정육/지육)"
주식회사 와이케이푸드,5,돼지고기 ,"돼지고기(냉동,정육(뼈있는것),돼지고기정육/지육)"
(주)청심,5,돼지고기 ,"돼지고기(냉동,정육(뼈있는것),돼지고기정육/지육)"
(주)제이앤미르,5,돼지고기 ,"돼지고기(냉동,기타,돼지고기부산물),돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육)"
(주)소우람,5,돼지고기 ,"돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육)"
제이엠비(주),5,돼지고기 ,"돼지고기(기타,돼지고기부산물)"
K2엠에쓰(주),5,돼지고기 ,"돼지고기(기타,돼지고기부산물),돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육)"
물댄동산,5,돼지고기 ,"돼지고기(냉동,머리,돼지고기부산물)"
(주)우리안푸드,5,돼지고기 ,"돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),돼지고기(기타,돼지고기부산물),돼지고기(냉동,기타,돼지고기부산물)"
(주)프레쉬푸드,5,돼지고기 ,"돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육)"
(주)진우식품,5,"소고기 ,돼지고기 ","소고기(냉동,정육(뼈없는것),소고기정육/지육),돼지고기(냉동,장,돼지고기부산물)"
지오미트 주식회사,5,돼지고기 ,"돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),돼지고기(냉동,기타,돼지고기부산물),돼지고기(냉동,정육(뼈있는것),돼지고기정육/지육)"
(주)제네콘,5,돼지고기 ,"돼지고기(냉동,장,돼지고기부산물),돼지고기(냉동,발,돼지고기부산물)"
주식회사 썬프라임,5,돼지고기 ,"돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),돼지고기(기타,돼지고기부산물)"
주식회사 구구미트,5,돼지고기 ,"돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),돼지고기(냉동,발,돼지고기부산물),돼지고기(냉동,정육(뼈있는것),돼지고기정육/지육)"
(주)기윤푸드,5,"돼지고기 ,소고기 ","돼지고기(냉동,횡격막,돼지고기부산물),소고기(냉동,정육(뼈없는것),소고기정육/지육),돼지고기(냉동,정육(뼈있는것),돼지고기정육/지육)"
(주)엘트레이드,5,"소고기 ,돼지고기 ","소고기(냉동,정육(뼈없는것),소고기정육/지육),돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육)"
(주)다온푸드서비스,5,"소고기 ,돼지고기 ","돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),소고기(냉장,정육(뼈없는것),소고기정육/지육),소고기(냉동,정육(뼈없는것),소고기정육/지육)"
(주)로드비앤피,5,소고기 ,"소고기(냉동,정육(뼈없는것),소고기정육/지육),소고기(냉동,꼬리,소부산물)"
OK유통,5,소고기 ,"소고기(냉동,정육(뼈없는것),소고기정육/지육),소고기(냉동,식도,소부산물)"
(주)현대그린푸드 스마트푸드센터,5,소고기 ,"소고기(냉동,정육(뼈없는것),소고기정육/지육)"
(주)푸드인,5,소고기 ,"소고기(냉동,정육(뼈없는것),소고기정육/지육),소고기(냉동,건,소부산물)"
쉐프파트너 주식회사,5,소고기 ,"소고기(냉동,정육(뼈있는것),소고기정육/지육),소고기(냉동,위,소부산물)"
우일산업(주),5,소고기 ,"소고기(냉동,정육(뼈없는것),소고기정육/지육)"
수지에프앤씨 주식회사,5,소고기 ,"소고기(냉동,위,소부산물),소고기(냉동,정육(뼈없는것),소고기정육/지육),소고기(냉동,정육(뼈있는것),소고기정육/지육)"
크리스탈팜스(주),5,소고기 ,"소고기(냉동,정육(뼈없는것),소고기정육/지육),소고기(냉동,장,소부산물)"
(주)시에이치물류,5,소고기 ,"소고기(냉동,정육(뼈있는것),소고기정육/지육),소고기(냉장,정육(뼈없는것),소고기정육/지육)"
라돌이에프앤비,4,"견과 ,소스","땅콩 또는 견과류가공품,소스"
동영무역,4,"견과 ,과채가공품","땅콩 또는 견과류가공품,과.채가공품"
비아제이,4,"견과 ,과채가공품,초콜릿 ","땅콩 또는 견과류가공품,과.채가공품,초콜릿가공품"
키 이스트 인터내셔날,4,"견과 ,콩 ","땅콩(견과,건조)"
주식회사 중원,4,"견과 ,초콜릿 ","땅콩 또는 견과류가공품,초콜릿가공품"
(주)상명농산,4,견과 ,땅콩 또는 견과류가공품
빅트리월드(bigtreeworld),4,견과 ,땅콩 또는 견과류가공품
(주)삼육오씨앤씨,4,견과 ,"아몬드(견과,건조),캐슈(견과,건조)"
기문물산(주),4,견과 ,땅콩 또는 견과류가공품
(주)한용인터내셔널,4,견과 ,"피칸(견과,건조),아몬드(견과,건조),브라질넛(견과,건조)"
(주)흥선트레이딩,4,견과 ,땅콩 또는 견과류가공품
엔지엘코리아 주식회사,4,"견과 ,버터 ","땅콩 또는 견과류가공품,땅콩버터"
팜 인 서울,4,과.채주스,과.채주스
인터렉티브주식회사,4,"과.채주스,식물성크림/ 유크림 ","과.채주스,식물성크림"
세븐엔젤,4,과.채주스,과.채주스
주식회사 우건,4,"과.채주스,올리브유","과.채주스,올리브유"
주식회사 프레시스,4,과.채주스,과.채주스
플러스원그룹,4,과.채주스,과.채주스
주식회사 더헬스랩코리아,4,"건강기능식품용 추출물 ,과.채주스,분유 ","프로폴리스추출물,과.채주스,혼합분유"
"(주)에이트랙스에프앤비(ATRAX F&B CO., LTD)",4,과.채주스,과.채주스
헬레닉 트레이딩 (Hellenic Trading),4,"과.채주스,올리브유","과.채주스,올리브유"
(주)아이젠트,4,과.채주스,과.채주스
델리톡인터내셔널,4,"과.채주스,과채가공품","과.채주스,과.채가공품"
라파,4,과.채주스,과.채주스
ATG컴퍼니,4,과.채주스,과.채주스
(주)화인통상,4,과.채주스,과.채주스
(주)지티에이스,4,과.채주스,과.채주스
주식회사 26도라인,4,"과.채주스,과채가공품","과.채주스,과.채가공품"
와인정,4,과실주,과실주
몽크라페주류 주식회사,4,과실주,과실주
세이슌 인터네셔널,4,과실주,과실주
주식회사 쉐어위드더블유앤엘,4,과실주,과실주
디바인,4,과실주,과실주
(주)이노밴티지,4,과실주,과실주
원로드인터내셔널,4,과실주,과실주
주식회사 유니온드링크,4,과실주,과실주
(주)에스테크노피아,4,과실주,과실주
주식회사 소굿인터내셔널,4,과실주,과실주
(주)알케이 인터내셔날,4,과실주,과실주
와이투라인,4,과실주,과실주
유한회사 그레이프환타지,4,과실주,과실주
(주)칼론인터내셔날,4,"과자,초콜릿 ","과자,초콜릿가공품"
더퍼플아이앤씨,4,과자,과자
(주)플래닛씨엔터테인먼트,4,과자,과자
(주)맘스웰식품,4,과자,과자
(주)홀썸마켓(Wholessome Market Co.Ltd.),4,"과자,과채가공품","과자,과.채가공품"
(주)드림코리아인터내셔널,4,"소스,과자","소스,과자"
디오코스 주식회사,4,"올리브유,과자","올리브유,과자"
티엠글로벌,4,"기타 수산물가공품,과자","기타 수산물가공품,과자"
(주)링크앤코퍼레이션,4,"과자,과채가공품","과자,과.채가공품"
베스트미트,4,과자,과자
유한책임회사 웨이더 뉴트리션 코리아,4,과자,과자
(주)해중실업,4,과자,과자
주식회사 비스파,4,"빵류,과자","빵류,과자"
주식회사 프랑시프,4,"초콜릿 ,과자","초콜릿가공품,과자"
타베크(TABEC),4,과자,과자
주식회사 일풍,4,과자,과자
비알인터내셔날 (BR INTERNATIONAL),4,과채가공품,과.채가공품
아쿠아테크코리아주식회사,4,과채가공품,과.채가공품
쓰리에스무역,4,과채가공품,과.채가공품
(주)엘앤엘,4,과채가공품,과.채가공품
삼주 티앤비(주),4,과채가공품,과.채가공품
플러스라이프,4,과채가공품,과.채가공품
(주)네록리소스,4,과채가공품,과.채가공품
연화정(주),4,과채가공품,과.채가공품
몽블랑,4,과채가공품,과.채가공품
오월코퍼레이션,4,"잼 ,과채가공품,소스","잼,과.채가공품,소스"
창건무역,4,과채가공품,과.채가공품
지현상사,4,"고추 ,과채가공품","고추(열매,건조),과.채가공품"
CY&Partners(씨와이엔파트너즈),4,과채가공품,과.채가공품
스무디킹코리아(주),4,"과채가공품,당류가공품,버터 ,식물성크림/ 유크림 ","과.채가공품,당류가공품,땅콩버터,식물성크림"
푸드힐스,4,과채가공품,과.채가공품
(주)본초호미,4,"과채가공품,두류가공품","과.채가공품,두류가공품"
에이앤유 주식회사,4,과채가공품,과.채가공품
(주)건강한 삶,4,과채가공품,과.채가공품
"(주)에딕티코리아(Addictea korea Co., Ltd.)",4,"과채가공품,당류가공품","과.채가공품,당류가공품"
(주)에스지바이오켐,4,"건강기능식품용 추출물 ,과채가공품,엠에스엠","밀크씨슬(카르두스 마리아누스) 추출물,과.채가공품,엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)"
에이치케이이노엔주식회사,4,과채가공품,과.채가공품
동성무역,4,과채가공품,과.채가공품
(유)에치비,4,"과채가공품,소스","과.채가공품,소스"
뉴태리,4,"과채가공품,소스","과.채가공품,소스"
(주)제이에스코포레이션,4,과채가공품,과.채가공품
팬아시아마케팅(주),4,"과채가공품,엠에스엠","과.채가공품,엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)"
태신무역,4,과채가공품,과.채가공품
비씨티(주),4,과채가공품,과.채가공품
(주)에이치앤케이바이오사이언스,4,과채가공품,과.채가공품
삼광약업(주),4,"과채가공품,건강기능식품용 올리고당 ,건강기능식품용 추출물 ","과.채가공품,프락토올리고당,가르시니아캄보지아 추출물"
주식회사 예원컴퍼니,4,과채가공품,과.채가공품
푸드링크,4,과채가공품,과.채가공품
이싼푸드,4,과채가공품,과.채가공품
